fecha;hospital;provincia;camas_iniciales_planta;camas_habilitadas_planta;camas_ocupadas_planta;camas_iniciales_uci;camas_habilitadas_uci;camas_ocupadas_uci;camas_ocupadas_covid_uci;codigo_ine
28/02/2021;Complejo Asistencial de Soria;Soria;319;301;201;14;25;24;22;42173
28/02/2021;Hospital Universitario Río Hortega;Valladolid;573;556;312;33;53;45;30;47186
01/03/2021;Hospital El Bierzo;León;391;391;214;14;23;15;12;24089
01/03/2021;Complejo Asistencial Universitario de Palencia;Palencia;451;436;282;20;40;27;17;34120
01/03/2021;Complejo Asistencial Universitario de Salamanca;Salamanca;721;644;493;60;74;52;21;37274
01/03/2021;Complejo Asistencial de Soria;Soria;319;307;210;14;25;23;21;42173
01/03/2021;Hospital de Medina del Campo;Valladolid;119;119;58;0;0;0;0;47186
02/03/2021;Complejo Asistencial de Ávila;Ávila;422;388;236;14;18;6;3;5019
02/03/2021;Complejo Asistencial Universitario de Burgos;Burgos;842;774;474;42;89;53;35;9059
02/03/2021;Hospital Santiago Apóstol;Burgos;114;109;50;0;0;0;0;9059
02/03/2021;Hospital Santos Reyes;Burgos;114;114;63;0;0;0;0;9059
02/03/2021;Hospital El Bierzo;León;391;391;215;14;23;15;10;24089
02/03/2021;Hospital Universitario Río Hortega;Valladolid;573;553;368;33;52;46;30;47186
03/03/2021;Complejo Asistencial Universitario de Salamanca;Salamanca;721;655;535;60;74;53;16;37274
03/03/2021;Complejo Asistencial de Segovia;Segovia;365;325;214;16;31;21;12;40004
03/03/2021;Hospital Clínico Universitario de Valladolid;Valladolid;674;592;425;57;92;66;34;47186
03/03/2021;Hospital de Medina del Campo;Valladolid;119;119;77;0;0;0;0;47186
03/03/2021;Complejo Asistencial de Zamora;Zamora;395;362;281;17;19;8;7;49275
04/03/2021;Hospital Santos Reyes;Burgos;114;114;55;0;0;0;0;9059
04/03/2021;Hospital El Bierzo;León;391;391;218;14;19;13;10;24089
04/03/2021;Hospital Universitario Río Hortega;Valladolid;573;556;367;33;53;46;30;47186
05/03/2021;Complejo Asistencial Universitario de León;León;850;876;561;44;76;45;14;24089
05/03/2021;Complejo Asistencial Universitario de Salamanca;Salamanca;721;649;524;60;74;48;18;37274
05/03/2021;Complejo Asistencial de Segovia;Segovia;365;325;218;16;31;20;14;40004
05/03/2021;Hospital de Medina del Campo;Valladolid;119;119;81;0;0;0;0;47186
06/03/2021;Complejo Asistencial de Soria;Soria;319;295;195;14;25;17;15;42173
06/03/2021;Hospital Clínico Universitario de Valladolid;Valladolid;674;583;390;57;92;65;30;47186
07/03/2021;Complejo Asistencial de Ávila;Ávila;422;385;235;14;18;9;4;5019
07/03/2021;Complejo Asistencial Universitario de Burgos;Burgos;842;781;469;42;89;52;30;9059
07/03/2021;Hospital Santiago Apóstol;Burgos;114;107;54;0;0;0;0;9059
07/03/2021;Complejo Asistencial Universitario de León;León;850;876;514;44;76;36;14;24089
07/03/2021;Complejo Asistencial Universitario de Salamanca;Salamanca;721;626;501;60;74;45;18;37274
07/03/2021;Hospital Clínico Universitario de Valladolid;Valladolid;674;585;418;57;92;62;30;47186
07/03/2021;Edificio Rondilla;Valladolid;0;45;14;0;0;0;0;47186
08/03/2021;Hospital Santos Reyes;Burgos;114;114;60;0;0;0;0;9059
08/03/2021;Complejo Asistencial Universitario de Salamanca;Salamanca;721;639;521;60;74;45;17;37274
08/03/2021;Complejo Asistencial de Segovia;Segovia;365;325;220;16;31;17;14;40004
08/03/2021;Hospital Clínico Universitario de Valladolid;Valladolid;674;589;426;57;92;62;30;47186
08/03/2021;Hospital Universitario Río Hortega;Valladolid;573;555;382;33;50;41;30;47186
09/03/2021;Hospital Santiago Apóstol;Burgos;114;107;69;0;0;0;0;9059
09/03/2021;Hospital Santos Reyes;Burgos;114;114;59;0;0;0;0;9059
09/03/2021;Complejo Asistencial Universitario de León;León;850;876;574;44;76;42;16;24089
09/03/2021;Complejo Asistencial Universitario de Palencia;Palencia;451;442;268;20;40;25;17;34120
09/03/2021;Complejo Asistencial de Segovia;Segovia;365;325;231;16;31;20;14;40004
09/03/2021;Complejo Asistencial de Soria;Soria;319;292;207;14;25;18;15;42173
10/03/2021;Complejo Asistencial de Ávila;Ávila;422;386;260;14;18;8;4;5019
10/03/2021;Complejo Asistencial Universitario de Burgos;Burgos;842;780;473;42;89;58;29;9059
10/03/2021;Complejo Asistencial Universitario de León;León;850;876;585;44;76;41;15;24089
10/03/2021;Hospital El Bierzo;León;391;391;215;14;19;10;9;24089
10/03/2021;Complejo Asistencial Universitario de Salamanca;Salamanca;721;636;542;60;74;45;16;37274
10/03/2021;Complejo Asistencial de Segovia;Segovia;365;325;222;16;31;16;12;40004
10/03/2021;Hospital de Medina del Campo;Valladolid;119;119;66;0;0;0;0;47186
10/03/2021;Complejo Asistencial de Zamora;Zamora;395;362;293;17;19;7;5;49275
11/03/2021;Complejo Asistencial de Ávila;Ávila;422;388;256;14;18;10;5;5019
11/03/2021;Hospital Santiago Apóstol;Burgos;114;109;64;0;0;0;0;9059
11/03/2021;Hospital Santos Reyes;Burgos;114;114;56;0;0;0;0;9059
11/03/2021;Complejo Asistencial Universitario de León;León;850;876;574;44;76;40;15;24089
11/03/2021;Complejo Asistencial de Segovia;Segovia;365;325;214;16;31;17;13;40004
11/03/2021;Complejo Asistencial de Soria;Soria;319;296;208;14;25;20;16;42173
11/03/2021;Hospital de Medina del Campo;Valladolid;119;119;72;0;0;0;0;47186
11/03/2021;Hospital Universitario Río Hortega;Valladolid;573;552;406;33;47;40;23;47186
12/03/2021;Complejo Asistencial Universitario de Burgos;Burgos;842;783;473;42;89;53;25;9059
12/03/2021;Hospital Santiago Apóstol;Burgos;114;109;65;0;0;0;0;9059
12/03/2021;Complejo Asistencial de Soria;Soria;319;297;203;14;25;18;14;42173
12/03/2021;Hospital de Medina del Campo;Valladolid;119;119;71;0;0;0;0;47186
12/03/2021;Hospital Universitario Río Hortega;Valladolid;573;552;403;33;46;40;23;47186
13/03/2021;Hospital El Bierzo;León;391;391;211;14;19;11;8;24089
13/03/2021;Complejo Asistencial Universitario de Salamanca;Salamanca;721;626;499;60;74;46;15;37274
13/03/2021;Hospital Universitario Río Hortega;Valladolid;573;538;345;33;48;43;24;47186
14/03/2021;Hospital Santos Reyes;Burgos;114;114;64;0;0;0;0;9059
14/03/2021;Hospital El Bierzo;León;391;391;211;14;19;12;8;24089
14/03/2021;Complejo Asistencial Universitario de Palencia;Palencia;451;419;254;20;36;22;15;34120
14/03/2021;Complejo Asistencial de Soria;Soria;319;304;181;14;25;21;13;42173
14/03/2021;Hospital Clínico Universitario de Valladolid;Valladolid;674;551;403;57;82;57;24;47186
14/03/2021;Hospital Universitario Río Hortega;Valladolid;573;537;347;33;45;39;23;47186
14/03/2021;Complejo Asistencial de Zamora;Zamora;395;363;269;17;19;6;4;49275
15/03/2021;Hospital Santiago Apóstol;Burgos;114;110;58;0;0;0;0;9059
15/03/2021;Hospital Clínico Universitario de Valladolid;Valladolid;674;542;422;57;82;58;25;47186
15/03/2021;Hospital Universitario Río Hortega;Valladolid;573;536;392;33;44;39;23;47186
15/03/2021;Complejo Asistencial de Zamora;Zamora;395;362;286;17;19;6;4;49275
16/03/2021;Hospital Santiago Apóstol;Burgos;114;112;53;0;0;0;0;9059
16/03/2021;Hospital Santos Reyes;Burgos;114;114;77;0;0;0;0;9059
16/03/2021;Complejo Asistencial de Segovia;Segovia;365;325;228;16;31;17;12;40004
16/03/2021;Complejo Asistencial de Soria;Soria;319;284;189;14;25;18;13;42173
16/03/2021;Hospital Clínico Universitario de Valladolid;Valladolid;674;544;444;57;82;62;23;47186
16/03/2021;Hospital Universitario Río Hortega;Valladolid;573;532;405;33;46;43;24;47186
16/03/2021;Complejo Asistencial de Zamora;Zamora;395;362;310;17;19;4;4;49275
17/03/2021;Complejo Asistencial de Soria;Soria;319;282;182;14;25;16;12;42173
17/03/2021;Hospital Universitario Río Hortega;Valladolid;573;530;401;33;47;44;25;47186
18/03/2021;Complejo Asistencial de Ávila;Ávila;422;392;232;14;18;8;3;5019
18/03/2021;Complejo Asistencial Universitario de Burgos;Burgos;842;775;545;42;89;46;19;9059
18/03/2021;Hospital Santiago Apóstol;Burgos;114;109;62;0;0;0;0;9059
18/03/2021;Complejo Asistencial Universitario de León;León;850;876;640;44;76;40;12;24089
18/03/2021;Complejo Asistencial de Segovia;Segovia;365;325;222;16;31;18;12;40004
18/03/2021;Complejo Asistencial de Zamora;Zamora;395;362;275;17;19;5;4;49275
19/03/2021;Hospital Santos Reyes;Burgos;114;114;70;0;0;0;0;9059
19/03/2021;Hospital El Bierzo;León;391;391;223;14;19;10;8;24089
19/03/2021;Complejo Asistencial Universitario de Palencia;Palencia;451;409;264;20;36;21;14;34120
19/03/2021;Hospital de Medina del Campo;Valladolid;119;119;65;0;0;0;0;47186
19/03/2021;Hospital Universitario Río Hortega;Valladolid;573;523;383;33;48;45;25;47186
19/03/2021;Complejo Asistencial de Zamora;Zamora;395;362;270;17;19;7;4;49275
20/03/2021;Complejo Asistencial Universitario de Burgos;Burgos;842;777;470;42;89;52;18;9059
20/03/2021;Hospital Santos Reyes;Burgos;114;114;67;0;0;0;0;9059
20/03/2021;Complejo Asistencial Universitario de León;León;850;876;579;44;76;34;10;24089
20/03/2021;Hospital El Bierzo;León;391;391;206;14;19;9;8;24089
20/03/2021;Hospital de Medina del Campo;Valladolid;119;119;55;0;0;0;0;47186
20/03/2021;Edificio Rondilla;Valladolid;0;47;13;0;0;0;0;47186
21/03/2021;Complejo Asistencial Universitario de Palencia;Palencia;451;422;256;20;36;23;16;34120
21/03/2021;Complejo Asistencial Universitario de Salamanca;Salamanca;721;651;551;60;74;37;9;37274
21/03/2021;Complejo Asistencial de Segovia;Segovia;365;325;200;16;31;15;12;40004
21/03/2021;Hospital de Medina del Campo;Valladolid;119;119;45;0;0;0;0;47186
21/03/2021;Hospital Universitario Río Hortega;Valladolid;573;514;353;33;47;41;23;47186
21/03/2021;Edificio Rondilla;Valladolid;0;47;12;0;0;0;0;47186
22/03/2021;Complejo Asistencial de Ávila;Ávila;422;360;237;14;18;11;3;5019
22/03/2021;Complejo Asistencial Universitario de Burgos;Burgos;842;778;508;42;89;48;18;9059
22/03/2021;Hospital Santiago Apóstol;Burgos;114;105;60;0;0;0;0;9059
22/03/2021;Complejo Asistencial Universitario de León;León;850;876;634;44;76;29;11;24089
22/03/2021;Complejo Asistencial Universitario de Salamanca;Salamanca;721;646;564;60;74;40;9;37274
22/03/2021;Complejo Asistencial de Soria;Soria;319;280;178;14;25;13;9;42173
22/03/2021;Complejo Asistencial de Zamora;Zamora;395;362;275;17;19;8;5;49275
23/03/2021;Complejo Asistencial de Ávila;Ávila;422;362;240;14;18;11;2;5019
23/03/2021;Hospital Santiago Apóstol;Burgos;114;108;52;0;0;0;0;9059
24/03/2021;Complejo Asistencial Universitario de León;León;850;876;616;44;76;31;11;24089
24/03/2021;Complejo Asistencial Universitario de Palencia;Palencia;451;423;288;20;36;18;12;34120
24/03/2021;Complejo Asistencial de Segovia;Segovia;365;325;212;16;31;13;10;40004
24/03/2021;Complejo Asistencial de Soria;Soria;319;279;194;14;25;12;7;42173
24/03/2021;Hospital de Medina del Campo;Valladolid;119;119;74;0;0;0;0;47186
24/03/2021;Complejo Asistencial de Zamora;Zamora;395;362;300;17;19;6;3;49275
25/03/2021;Complejo Asistencial Universitario de Burgos;Burgos;842;771;506;42;89;45;17;9059
25/03/2021;Hospital Santos Reyes;Burgos;114;114;69;0;0;0;0;9059
25/03/2021;Complejo Asistencial Universitario de Salamanca;Salamanca;721;633;565;60;74;41;7;37274
25/03/2021;Complejo Asistencial de Segovia;Segovia;365;325;204;16;31;12;9;40004
25/03/2021;Complejo Asistencial de Soria;Soria;319;287;195;14;25;11;7;42173
25/03/2021;Edificio Rondilla;Valladolid;0;46;12;0;0;0;0;47186
26/03/2021;Hospital El Bierzo;León;391;391;209;14;19;10;8;24089
26/03/2021;Complejo Asistencial Universitario de Salamanca;Salamanca;721;643;545;60;74;42;7;37274
26/03/2021;Hospital de Medina del Campo;Valladolid;119;119;70;0;0;0;0;47186
26/03/2021;Hospital Universitario Río Hortega;Valladolid;573;512;384;33;47;41;21;47186
26/03/2021;Complejo Asistencial de Zamora;Zamora;395;364;279;17;19;6;4;49275
27/03/2021;Hospital Santiago Apóstol;Burgos;114;104;58;0;0;0;0;9059
27/03/2021;Hospital Santos Reyes;Burgos;114;114;69;0;0;0;0;9059
27/03/2021;Complejo Asistencial de Soria;Soria;319;276;172;14;25;13;8;42173
27/03/2021;Hospital Universitario Río Hortega;Valladolid;573;514;356;33;47;40;20;47186
28/03/2021;Hospital Santiago Apóstol;Burgos;114;101;55;0;0;0;0;9059
28/03/2021;Hospital Clínico Universitario de Valladolid;Valladolid;674;576;370;57;84;52;22;47186
28/03/2021;Hospital de Medina del Campo;Valladolid;119;119;63;0;0;0;0;47186
28/03/2021;Hospital Universitario Río Hortega;Valladolid;573;514;354;33;46;35;18;47186
28/03/2021;Complejo Asistencial de Zamora;Zamora;395;365;256;17;19;7;4;49275
29/03/2021;Hospital Santos Reyes;Burgos;114;114;70;0;0;0;0;9059
29/03/2021;Hospital El Bierzo;León;391;391;222;14;19;9;6;24089
29/03/2021;Complejo Asistencial Universitario de Salamanca;Salamanca;721;641;537;60;74;41;5;37274
29/03/2021;Complejo Asistencial de Soria;Soria;319;277;186;14;25;12;8;42173
29/03/2021;Hospital Clínico Universitario de Valladolid;Valladolid;674;578;394;57;84;50;22;47186
29/03/2021;Complejo Asistencial de Zamora;Zamora;395;365;279;17;19;6;4;49275
30/03/2021;Hospital Santos Reyes;Burgos;114;114;67;0;0;0;0;9059
30/03/2021;Complejo Asistencial de Soria;Soria;319;277;193;14;25;14;8;42173
30/03/2021;Hospital Clínico Universitario de Valladolid;Valladolid;674;579;398;57;84;55;22;47186
30/03/2021;Hospital Universitario Río Hortega;Valladolid;573;516;403;33;46;36;18;47186
30/03/2021;Edificio Rondilla;Valladolid;0;46;12;0;0;0;0;47186
31/03/2021;Complejo Asistencial Universitario de Burgos;Burgos;842;771;529;42;89;47;18;9059
31/03/2021;Hospital Santiago Apóstol;Burgos;114;99;58;0;0;0;0;9059
31/03/2021;Hospital Santos Reyes;Burgos;114;114;72;0;0;0;0;9059
31/03/2021;Hospital Universitario Río Hortega;Valladolid;573;517;366;33;46;37;17;47186
31/03/2021;Complejo Asistencial de Zamora;Zamora;395;365;254;17;19;5;2;49275
01/04/2021;Complejo Asistencial Universitario de Burgos;Burgos;842;774;457;42;89;42;18;9059
01/04/2021;Complejo Asistencial Universitario de Palencia;Palencia;451;400;268;20;36;21;13;34120
01/04/2021;Complejo Asistencial Universitario de Salamanca;Salamanca;721;621;504;60;62;40;7;37274
01/04/2021;Complejo Asistencial de Segovia;Segovia;365;325;176;16;31;11;9;40004
01/04/2021;Hospital de Medina del Campo;Valladolid;119;119;65;0;0;0;0;47186
01/04/2021;Hospital Universitario Río Hortega;Valladolid;573;515;330;33;46;39;19;47186
01/04/2021;Edificio Rondilla;Valladolid;0;45;15;0;0;0;0;47186
01/04/2021;Complejo Asistencial de Zamora;Zamora;395;365;209;17;19;6;3;49275
02/04/2021;Hospital Santiago Apóstol;Burgos;114;97;48;0;0;0;0;9059
02/04/2021;Complejo Asistencial Universitario de Palencia;Palencia;451;398;267;20;36;19;13;34120
02/04/2021;Complejo Asistencial de Segovia;Segovia;365;325;178;16;31;15;11;40004
02/04/2021;Complejo Asistencial de Soria;Soria;319;285;181;14;17;14;9;42173
02/04/2021;Hospital Clínico Universitario de Valladolid;Valladolid;674;582;340;57;84;64;26;47186
02/04/2021;Hospital de Medina del Campo;Valladolid;119;119;70;0;0;0;0;47186
02/04/2021;Edificio Rondilla;Valladolid;0;45;15;0;0;0;0;47186
03/04/2021;Complejo Asistencial Universitario de Burgos;Burgos;842;770;467;42;89;39;20;9059
03/04/2021;Hospital Santos Reyes;Burgos;114;114;63;0;0;0;0;9059
03/04/2021;Complejo Asistencial Universitario de Palencia;Palencia;451;396;275;20;36;22;13;34120
03/04/2021;Complejo Asistencial Universitario de Salamanca;Salamanca;721;641;554;60;62;34;6;37274
03/04/2021;Complejo Asistencial de Soria;Soria;319;282;177;14;17;12;9;42173
03/04/2021;Hospital de Medina del Campo;Valladolid;119;119;63;0;0;0;0;47186
03/04/2021;Edificio Rondilla;Valladolid;0;45;15;0;0;0;0;47186
04/04/2021;Complejo Asistencial de Ávila;Ávila;422;360;255;14;18;12;3;5019
04/04/2021;Hospital Santiago Apóstol;Burgos;114;99;47;0;0;0;0;9059
04/04/2021;Complejo Asistencial Universitario de León;León;850;876;496;44;76;34;13;24089
04/04/2021;Complejo Asistencial de Soria;Soria;319;284;179;14;17;11;9;42173
04/04/2021;Hospital de Medina del Campo;Valladolid;119;119;66;0;0;0;0;47186
04/04/2021;Hospital Universitario Río Hortega;Valladolid;573;511;365;33;46;36;20;47186
04/04/2021;Complejo Asistencial de Zamora;Zamora;395;365;247;17;19;6;3;49275
05/04/2021;Complejo Asistencial Universitario de Palencia;Palencia;451;397;312;20;36;22;13;34120
05/04/2021;Complejo Asistencial Universitario de Salamanca;Salamanca;721;642;549;60;62;37;6;37274
05/04/2021;Hospital Clínico Universitario de Valladolid;Valladolid;674;561;397;57;84;57;26;47186
05/04/2021;Edificio Rondilla;Valladolid;0;45;14;0;0;0;0;47186
05/04/2021;Complejo Asistencial de Zamora;Zamora;395;365;272;17;19;6;3;49275
06/04/2021;Complejo Asistencial Universitario de Burgos;Burgos;842;766;543;42;89;37;19;9059
06/04/2021;Hospital Santos Reyes;Burgos;114;114;81;0;0;0;0;9059
06/04/2021;Complejo Asistencial Universitario de León;León;850;876;620;44;76;40;12;24089
06/04/2021;Hospital Universitario Río Hortega;Valladolid;573;516;395;33;42;36;18;47186
07/04/2021;Hospital Santiago Apóstol;Burgos;114;98;59;0;0;0;0;9059
07/04/2021;Complejo Asistencial de Segovia;Segovia;365;325;245;16;31;14;10;40004
07/04/2021;Hospital Clínico Universitario de Valladolid;Valladolid;674;558;451;57;84;62;25;47186
07/04/2021;Hospital de Medina del Campo;Valladolid;119;119;62;0;0;0;0;47186
08/04/2021;Hospital Santiago Apóstol;Burgos;114;98;72;0;0;0;0;9059
08/04/2021;Hospital El Bierzo;León;391;391;256;14;19;8;3;24089
08/04/2021;Complejo Asistencial Universitario de Palencia;Palencia;451;403;307;20;36;20;15;34120
08/04/2021;Complejo Asistencial de Soria;Soria;319;289;199;14;17;12;8;42173
08/04/2021;Hospital Clínico Universitario de Valladolid;Valladolid;674;577;455;57;84;57;24;47186
08/04/2021;Hospital de Medina del Campo;Valladolid;119;119;68;0;0;0;0;47186
08/04/2021;Hospital Universitario Río Hortega;Valladolid;573;519;435;33;42;35;19;47186
08/04/2021;Complejo Asistencial de Zamora;Zamora;395;363;304;17;19;5;4;49275
09/04/2021;Complejo Asistencial Universitario de León;León;850;876;605;44;76;46;14;24089
09/04/2021;Complejo Asistencial de Soria;Soria;319;293;208;14;17;13;9;42173
09/04/2021;Hospital Universitario Río Hortega;Valladolid;573;517;428;33;42;35;19;47186
10/04/2021;Hospital Santos Reyes;Burgos;114;114;58;0;0;0;0;9059
10/04/2021;Complejo Asistencial Universitario de León;León;850;876;546;44;76;44;13;24089
10/04/2021;Hospital El Bierzo;León;391;391;242;14;19;3;3;24089
10/04/2021;Complejo Asistencial Universitario de Salamanca;Salamanca;721;655;547;60;62;42;7;37274
11/04/2021;Hospital El Bierzo;León;391;391;241;14;19;3;3;24089
11/04/2021;Complejo Asistencial de Soria;Soria;319;289;195;14;17;13;10;42173
11/04/2021;Hospital de Medina del Campo;Valladolid;119;119;49;0;0;0;0;47186
11/04/2021;Hospital Universitario Río Hortega;Valladolid;573;519;361;33;42;30;20;47186
12/04/2021;Hospital Santiago Apóstol;Burgos;114;102;64;0;0;0;0;9059
12/04/2021;Complejo Asistencial Universitario de Salamanca;Salamanca;721;651;576;60;60;40;8;37274
12/04/2021;Hospital Universitario Río Hortega;Valladolid;573;519;387;33;42;32;22;47186
12/04/2021;Edificio Rondilla;Valladolid;0;45;7;0;0;0;0;47186
12/04/2021;Complejo Asistencial de Zamora;Zamora;395;363;290;17;19;5;4;49275
13/04/2021;Complejo Asistencial Universitario de Burgos;Burgos;842;780;549;42;89;39;20;9059
13/04/2021;Hospital Santos Reyes;Burgos;114;114;72;0;0;0;0;9059
13/04/2021;Hospital Clínico Universitario de Valladolid;Valladolid;674;568;437;57;84;60;24;47186
13/04/2021;Edificio Rondilla;Valladolid;0;45;7;0;0;0;0;47186
14/04/2021;Complejo Asistencial de Ávila;Ávila;422;353;253;14;18;13;5;5019
